PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
81,D,4,8,R,41,Run,Rush,10,Double Tight,--,BAL,L,--,--,--,--,--,3
82,D,1,10,L,31,Run,Rush,19,Twins Split,--,R,L,--,--,--,--,--,3
83,D,1,10,L,12,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
84,D,2,2,L,4,Run,"Rush, TD",4,Double Tight,--,BAL,L,--,--,--,--,--,3
85,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,3
86,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
87,O,1,10,M,-37,Pass,Complete,-6,Ace Twins,--,L,R,--,--,--,--,--,3
88,O,2,16,R,-31,--,Penalty,-5,Trips,--,L,--,--,--,--,--,--,3
89,O,2,21,R,-26,Pass,Sack,-3,Trips,--,L,L,--,--,--,--,--,3
90,O,3,24,R,-23,Run,Rush,1,Trips,--,L,L,--,--,--,--,--,3
91,K,4,23,L,-24,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
92,D,1,10,M,46,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,3
93,D,2,5,R,41,Run,Penalty,-4,Twins Split,--,L,R,--,--,--,--,--,3
94,D,2,9,R,45,Pass,Complete,12,Twins Split,--,L,R,--,--,--,--,--,3
95,D,1,10,R,33,Run,Rush,25,Double Tight,--,BAL,L,--,--,--,--,--,3
96,D,1,8,L,8,Run,Penalty,-11,Double Tight,--,BAL,L,--,--,--,--,--,3
97,D,1,19,L,19,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,4
98,D,1,24,L,24,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
99,D,2,21,L,21,Pass,Complete,14,Twins Split,--,R,R,--,--,--,--,--,4
100,D,3,7,M,7,Run,"Rush, TD",7,Double Tight,--,BAL,L,--,--,--,--,--,4
101,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,4
102,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
103,O,1,10,L,-40,Run,Rush,0,Ace Twins,--,L,L,--,--,--,--,--,4
104,O,2,10,L,-40,Run,Rush,-7,Ace Twins,--,L,R,--,--,--,--,--,4
105,O,3,17,R,-33,Run,Rush,-7,Ace Twins,--,L,L,--,--,--,--,--,4
106,K,4,24,L,-26,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
107,D,1,10,R,-28,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,4
108,D,2,1,R,-37,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,4
109,D,1,10,R,-43,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
110,S,2,5,R,-48,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
111,D,2,5,R,-48,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,4
112,D,1,10,R,46,Run,Rush,8,Double Tight,--,BAL,L,--,--,--,--,--,4
113,D,2,2,L,38,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,4
114,D,1,10,L,29,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,4
115,D,2,8,M,27,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,4
116,D,3,2,M,21,Run,Rush,15,Double Tight,--,BAL,L,--,--,--,--,--,4
117,D,1,6,M,6,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,4
118,D,2,1,L,1,Run,"Rush, TD",1,Double Tight,--,BAL,L,--,--,--,--,--,4
119,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
121,O,1,10,M,-45,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,4
122,O,1,10,L,-23,Run,Rush,-1,Double Tight,--,BAL,R,--,--,--,--,--,4
123,O,2,11,L,-22,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,4
1,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,1
2,O,1,10,M,-35,Run,Rush,1,PRO,--,L,R,--,--,--,--,--,1
3,O,2,9,M,-36,Run,Rush,4,Twins Split,--,L,L,--,--,--,--,--,1
4,O,3,5,M,-40,Pass,Complete,9,Twins Split,--,R,R,--,--,--,--,--,1
5,O,1,10,R,-49,Pass,Complete,3,Twins Split,--,R,L,--,--,--,--,--,1
6,O,2,7,L,48,Run,Rush,7,Twins,--,L,R,--,--,--,--,--,1
7,O,1,10,M,41,Run,Rush,11,Twins Split,--,L,L,--,--,--,--,--,1
8,O,1,10,L,30,Run,Rush,-2,Twins Split,--,R,R,--,--,--,--,--,1
9,O,2,12,M,32,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,1
10,O,3,12,L,32,Pass,Sack,-5,Twins Split,--,R,R,--,--,--,--,--,1
11,K,4,17,R,37,Punt,Downed,--,--,--,--,--,--,--,--,--,--,1
12,D,1,10,L,-4,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,1
13,D,2,9,L,-5,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,1
14,D,3,3,L,-11,Run,Rush,-1,Double Tight,--,BAL,L,--,--,--,--,--,1
15,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
16,K,4,4,L,-10,Punt Rec,Timeout,0,--,--,--,--,--,--,--,--,--,1
17,K,4,4,L,-10,Fake Punt,Rush,--,--,--,--,--,--,--,--,--,--,1
18,O,1,10,L,11,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,1
19,O,2,8,L,9,--,Penalty,-5,PRO,--,R,--,--,--,--,--,--,1
20,O,2,13,L,14,Pass,Incomplete,0,PRO,--,R,R,--,--,--,--,--,1
21,O,3,13,L,14,Pass,Scramble,4,TE Trips Split,--,R,L,--,--,--,--,--,1
22,O,4,9,L,10,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,1
23,D,1,10,R,-10,Run,Penalty,-5,Double Tight,--,BAL,R,--,--,--,--,--,1
24,D,1,15,R,-5,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,1
25,D,2,12,R,-8,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,1
26,D,3,10,M,-10,Pass,Complete,17,Double Tight,--,BAL,R,--,--,--,--,--,1
27,D,1,10,R,-27,Run,Penalty,-5,Double Tight,--,BAL,R,--,--,--,--,--,1
28,D,1,15,R,-22,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,1
29,D,2,10,R,-27,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,1
30,D,3,6,R,-31,Pass,Penalty,-14,Double Tight,--,BAL,L,--,--,--,--,--,1
31,D,3,20,R,-17,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,1
32,K,4,12,R,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
33,O,1,10,R,45,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,2
34,O,2,10,R,45,--,Penalty,-5,Twins,--,R,--,--,--,--,--,--,2
35,O,2,15,R,50,Run,Penalty,-10,Twins,--,R,R,--,--,--,--,--,2
36,O,2,25,R,-40,Pass,Sack,-12,Twins Split,--,R,L,--,--,--,--,--,2
37,O,3,37,M,-28,Pass,Interception,--,Twins Split,--,R,R,--,--,--,--,--,2
38,D,1,10,L,-37,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,2
39,D,2,3,L,-44,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,2
40,D,1,10,L,-48,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,2
41,D,2,9,L,-49,Run,Rush,16,Double Tight,--,BAL,R,--,--,--,--,--,2
42,D,1,10,R,35,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,2
43,D,1,10,R,25,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,2
44,D,2,7,R,22,Run,Rush,14,Double Tight,--,BAL,L,--,--,--,--,--,2
45,D,1,8,L,8,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,2
46,D,2,4,L,4,Run,"Rush, TD",4,Double Tight,--,BAL,L,--,--,--,--,--,2
47,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
48,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
49,O,1,10,R,-38,Run,Rush,7,Twins,--,R,R,--,--,--,--,--,2
50,O,2,3,R,-45,Run,Rush,0,Twins Split,--,L,L,--,--,--,--,--,2
51,O,3,3,R,-45,Run,Rush,23,Twins,--,L,R,--,--,--,--,--,2
52,O,1,10,R,32,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,2
53,O,1,15,R,37,Run,Penalty,-5,Twins Split,--,R,R,--,--,--,--,--,2
54,O,1,20,R,42,Run,Rush,16,Twins Split,--,R,L,--,--,--,--,--,2
55,O,2,4,L,26,Run,Penalty,-11,Doubles Wing,--,L,R,--,--,--,--,--,2
56,O,2,15,L,37,Run,Rush,4,Doubles Wing,--,L,R,--,--,--,--,--,2
57,O,3,11,R,33,Pass,Sack,-6,TE Trips Split,--,L,R,--,--,--,--,--,2
58,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
59,K,4,17,R,39,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,2
60,D,1,10,M,-20,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,2
61,D,2,10,R,-20,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,2
62,K,--,--,M,-40,KO,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
63,D,1,10,L,-39,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
64,D,2,2,R,-47,Pass,Complete,26,Double Tight,--,BAL,L,--,--,--,--,--,3
65,D,1,10,L,27,Run,Penalty,-8,Double Tight,--,BAL,R,--,--,--,--,--,3
66,D,1,18,L,35,Run,Rush,10,Double Tight,--,BAL,R,--,--,--,--,--,3
67,D,2,8,M,25,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,3
68,D,3,8,M,25,Run,Rush,7,Double Tight,--,BAL,L,--,--,--,--,--,3
69,D,4,1,L,18,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
70,D,1,10,L,13,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,3
71,D,1,15,L,18,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,3
72,D,2,15,L,18,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,3
73,D,3,12,L,15,Run,Rush,-3,Double Tight,--,BAL,R,--,--,--,--,--,3
74,D,4,15,M,18,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,3
75,O,1,10,M,-17,Run,Rush,0,Twins Split,--,R,R,--,--,--,--,--,3
76,O,2,10,M,-17,Run,Rush,4,Twins Split,--,R,L,--,--,--,--,--,3
77,O,3,6,M,-21,Run,Rush,-3,Twins,--,L,R,--,--,--,--,--,3
78,K,4,9,R,-18,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,R,47,Run,Rush,12,Double Tight,--,BAL,L,--,--,--,--,--,3
80,D,1,10,L,35,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,3
81,D,2,9,R,34,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
82,D,3,4,M,29,Run,Rush,8,Double Tight,--,BAL,R,--,--,--,--,--,3
83,D,1,10,R,21,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,3
84,D,2,5,L,16,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
85,D,3,1,L,12,Run,Rush,6,Double Tight,--,BAL,R,--,--,--,--,--,3
86,D,1,6,L,6,Run,Rush,-3,Double Tight,--,BAL,L,--,--,--,--,--,3
87,D,2,9,L,9,Run,"Rush, TD",9,Double Tight,--,BAL,L,--,--,--,--,--,4
88,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,4
89,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
90,O,1,10,R,-11,Run,Rush,7,DOUBLES,--,BAL,L,--,--,--,--,--,4
91,O,2,3,L,-18,Run,Rush,-1,Twins Split,--,R,R,--,--,--,--,--,4
92,O,3,4,L,-17,Run,Rush,6,Twins Split,--,R,R,--,--,--,--,--,4
93,O,1,10,L,-23,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,4
94,O,2,8,L,-25,Run,Rush,10,Twins Split,--,L,L,--,--,--,--,--,4
95,O,1,10,L,-35,Pass,Complete,23,Twins Split,--,R,L,--,--,--,--,--,4
96,O,1,10,L,42,Run,Rush,-5,Twins Split,--,R,R,--,--,--,--,--,4
97,O,2,15,L,47,Pass,Interception,--,Twins Split,--,R,R,--,--,--,--,--,4
98,D,1,8,L,40,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,4
99,D,2,4,L,36,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,4
100,D,2,9,L,41,Run,Rush,11,Double Tight,--,BAL,R,--,--,--,--,--,4
101,D,1,10,R,30,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,4
102,D,2,1,L,21,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,4
103,D,1,10,R,16,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,4
104,D,2,9,R,15,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,4
105,D,3,4,M,10,Run,Rush,4,Double Tight,--,BAL,R,--,--,--,--,--,4
106,D,1,6,R,6,Run,"Rush, TD",6,Double Tight,--,BAL,L,--,--,--,--,--,4
107,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,L,--,--,--,--,--,4
108,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
109,O,1,10,R,-37,Run,Rush,16,Twins Split,--,L,L,--,--,--,--,--,4
110,O,1,10,M,47,Run,Rush,8,TE Trips Wing,--,R,R,--,--,--,--,--,4
111,O,2,2,R,39,Run,Rush,10,Twins,--,R,L,--,--,--,--,--,4
112,O,1,10,M,29,Run,Rush,7,Twins,--,R,L,--,--,--,--,--,4
113,O,2,3,L,22,Run,Rush,-3,Twins,--,L,R,--,--,--,--,--,4
114,O,3,6,M,25,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,4
115,O,4,6,M,25,Pass,"Complete, TD",25,Twins Split,--,R,L,--,--,--,--,--,4
116,K,--,--,M,-40,Onside Kick,Return,--,--,--,--,--,--,--,--,--,--,4
117,D,1,10,L,-41,--,--,--,Double Tight,--,BAL,--,--,--,--,--,--,4
1,K,--,--,M,-40,KO,Out of Bounds,--,--,--,--,--,--,--,--,--,--,1
2,D,1,10,R,-36,Pass,Complete,12,Double Tight,--,BAL,L,--,--,--,--,--,1
3,D,1,10,L,-48,Run,Rush,5,Double Tight,--,BAL,L,--,--,--,--,--,1
4,D,2,5,L,47,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,1
5,D,3,3,L,45,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,1
6,D,1,10,L,39,Run,Penalty,0,Double Tight,--,BAL,R,--,--,--,--,--,1
7,D,1,10,L,39,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,1
8,D,2,4,L,33,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,1
9,D,1,10,R,28,Run,Rush,9,Double Tight,--,BAL,L,--,--,--,--,--,1
10,D,2,1,M,19,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,1
11,D,3,3,R,21,Run,Penalty,-10,Double Tight,--,BAL,L,--,--,--,--,--,1
12,D,3,13,R,31,Run,Rush,11,Twins Split,--,L,L,--,--,--,--,--,1
13,D,4,2,L,20,Run,Fumble,-13,Trips,--,L,L,--,--,--,--,--,1
14,O,1,10,R,-33,--,Penalty,-5,--,--,--,--,--,--,--,--,--,1
15,O,1,15,R,-28,Run,Rush,-3,Twins Split,--,R,R,--,--,--,--,--,1
16,O,2,18,R,-25,Run,Rush,14,Twins Tight Wing,--,L,R,--,--,--,--,--,1
17,O,3,4,R,-39,Run,Rush,-7,DOUBLES,--,BAL,R,--,--,--,--,--,1
18,K,4,11,R,-32,Punt,Downed,--,--,--,--,--,--,--,--,--,--,1
19,D,1,10,R,-35,Run,Penalty,-8,Tight Double Wing,--,BAL,L,--,--,--,--,--,1
20,D,1,18,L,-27,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,1
21,D,2,15,R,-30,Pass,Complete,8,Trips,--,L,R,--,--,--,--,--,1
22,D,3,7,R,-38,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,1
23,K,4,7,R,-38,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
24,O,1,10,M,-36,Run,Penalty,-10,TE Trips Wing,--,R,R,--,--,--,--,--,1
25,O,1,20,M,-26,Run,Rush,42,Ace Twins,--,R,R,--,--,--,--,--,1
26,O,1,10,R,32,Run,Rush,2,PRO,--,L,L,--,--,--,--,--,1
27,O,2,8,L,30,Run,Rush,2,Twins Split,--,R,R,--,--,--,--,--,1
28,O,3,6,R,28,Run,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,1
29,O,3,11,R,33,Pass,Penalty,15,Trips Pinch,--,L,R,--,--,--,--,--,1
30,O,1,10,R,18,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,1
31,O,2,6,M,14,Run,Rush,10,Twins Split,--,R,R,--,--,--,--,--,2
32,O,1,4,M,4,Run,"Rush, TD",4,Split,--,L,L,--,--,--,--,--,2
33,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
34,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
35,D,1,10,R,-25,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
36,D,2,10,R,-25,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
37,D,3,10,R,-25,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,2
38,K,4,10,R,-25,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
39,O,1,10,L,47,Run,Penalty,-11,PRO,--,L,R,--,--,--,--,--,2
40,O,2,21,R,-42,Run,Rush,3,Doubles Wing,--,L,L,--,--,--,--,--,2
41,O,2,17,M,-45,Pass,Complete,18,Twins Split,--,R,R,--,--,--,--,--,2
42,O,1,10,R,37,Run,Rush,-1,PRO,--,L,L,--,--,--,--,--,2
43,O,2,11,M,38,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
44,O,2,11,M,38,Run,Fumble,-1,Twins Split,--,R,R,--,--,--,--,--,2
45,D,1,10,L,-39,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,2
46,D,2,9,L,-40,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,2
47,D,3,8,M,-41,Pass,Complete,6,Twins Split,--,R,L,--,--,--,--,--,2
48,D,4,2,L,-47,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,2
49,O,1,10,R,47,Run,Rush,10,TE Trips Wing,--,R,L,--,--,--,--,--,2
50,O,1,10,M,37,Run,Rush,0,Ace Twins,--,R,R,--,--,--,--,--,2
51,O,2,10,R,37,Run,Rush,9,PRO,--,L,L,--,--,--,--,--,2
52,O,3,1,R,28,Run,Rush,11,PRO,--,R,L,--,--,--,--,--,2
53,O,1,10,L,17,Run,Rush,7,Twins Split,--,R,L,--,--,--,--,--,2
54,O,2,3,L,10,Run,Rush,6,Ace Twins,--,L,R,--,--,--,--,--,2
55,O,1,4,M,4,Run,Rush,2,Twins Split,--,L,L,--,--,--,--,--,2
56,O,2,2,M,2,Run,"Rush, TD",2,Split,--,L,R,--,--,--,--,--,2
57,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,R,-35,Pass,Complete,-10,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,D,1,20,L,-25,Pass,Complete,10,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,D,2,10,L,-35,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
62,D,3,9,R,-36,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
63,K,4,9,R,-36,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
64,O,1,10,L,-37,Pass,Scramble,8,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,O,2,2,M,-45,Pass,Complete,0,Trips,--,L,L,--,--,--,--,--,2
66,K,3,2,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
67,O,1,10,L,-21,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,3
68,O,2,5,M,-26,Run,Rush,1,PRO,--,R,R,--,--,--,--,--,3
69,O,3,4,R,-27,Pass,Sack,-7,DOUBLES,--,BAL,L,--,--,--,--,--,3
70,K,4,11,R,-20,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
71,D,1,10,L,48,Run,Rush,-3,Double Tight,--,BAL,R,--,--,--,--,--,3
72,D,2,13,L,-49,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,3
73,D,3,15,R,-47,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,3
74,K,4,15,R,-47,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
75,O,1,10,M,-16,Run,Rush,1,PRO,--,R,L,--,--,--,--,--,3
76,O,2,9,L,-17,Run,Rush,-10,PRO,--,R,R,--,--,--,--,--,3
77,O,3,19,L,-7,Pass,Complete,0,Twins Split,--,R,R,--,--,--,--,--,3
78,K,4,19,L,-7,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,L,32,Run,Rush,2,Twins Split,--,L,R,--,--,--,--,--,3
80,D,2,8,M,30,Run,Rush,-6,Twins Split,--,R,L,--,--,--,--,--,3
81,D,3,14,L,36,Pass,Complete,-5,Trips,--,R,R,--,--,--,--,--,3
82,D,3,19,L,41,Pass,Complete,7,Trips,--,R,L,--,--,--,--,--,3
83,D,3,12,L,34,Pass,Complete,4,Trips,--,R,L,--,--,--,--,--,3
84,D,1,10,L,30,--,Penalty,5,Trips,--,R,--,--,--,--,--,--,3
85,D,1,5,L,25,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,3
86,O,1,10,L,-8,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,3
87,O,1,10,R,-8,Pass,Complete,17,Trips,--,L,R,--,--,--,--,--,3
88,O,1,10,R,-25,Run,Rush,3,--,--,--,R,--,--,--,--,--,3
89,O,2,7,R,-28,Pass,Complete,15,DOUBLES,--,BAL,R,--,--,--,--,--,3
90,O,1,10,M,-43,Run,Fumble,-3,TE Trips Wing,--,L,R,--,--,--,--,--,3
91,D,1,10,L,40,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
92,D,2,10,L,40,Run,Rush,-4,Twins Split,--,R,R,--,--,--,--,--,3
93,D,3,14,M,44,Pass,Complete,9,Twins Split,--,R,R,--,--,--,--,--,3
94,D,4,5,R,35,Pass,Complete,31,Twins Split,--,R,R,--,--,--,--,--,3
95,D,1,4,R,4,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,3
96,D,2,2,M,2,Run,"Rush, TD",2,Double Tight,--,BAL,R,--,--,--,--,--,3
97,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,3
98,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
99,O,1,10,L,-35,Run,Rush,-2,Doubles Wing,--,L,R,--,--,--,--,--,3
100,O,2,12,R,-33,Run,Rush,14,DOUBLES,--,BAL,R,--,--,--,--,--,3
101,O,1,10,R,-47,Run,Rush,4,Twins Split,--,R,L,--,--,--,--,--,3
102,O,2,6,R,49,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
103,O,3,4,R,47,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
104,O,3,10,M,43,Run,Rush,5,PRO,--,L,R,--,--,--,--,--,4
105,O,3,5,R,38,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
106,O,1,10,M,35,Run,Penalty,-11,--,--,--,L,--,--,--,--,--,4
107,O,2,21,M,46,Pass,Interception,--,Trips Pinch,--,R,R,--,--,--,--,--,4
108,D,1,10,M,-20,Run,Rush,3,--,--,--,L,--,--,--,--,--,4
109,D,2,7,L,-23,Pass,Complete,4,Twins Split,--,R,L,--,--,--,--,--,4
110,D,3,3,L,-27,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,4
111,K,4,3,L,-27,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
112,O,1,10,L,49,Run,Rush,3,Ace Twins,--,L,L,--,--,--,--,--,4
113,O,2,7,L,46,Run,Rush,4,PRO,--,L,L,--,--,--,--,--,4
114,O,3,3,L,42,Run,Rush,-5,DOUBLES,--,BAL,R,--,--,--,--,--,4
115,K,4,8,M,47,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
116,D,1,10,R,-25,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,4
117,D,2,9,L,-26,Run,Rush,6,Double Split,--,BAL,L,--,--,--,--,--,4
118,D,3,3,L,-32,Pass,Complete,3,Twins Split,--,R,R,--,--,--,--,--,4
119,D,1,10,R,-35,Run,Rush,24,Trips,--,L,L,--,--,--,--,--,4
120,D,1,10,L,41,Run,Rush,5,Twins Split,--,R,L,--,--,--,--,--,4
121,D,2,5,L,36,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,4
122,D,3,3,L,34,Run,Rush,13,Twins Split,--,R,L,--,--,--,--,--,4
123,D,1,10,L,21,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
124,D,2,7,L,18,Run,Rush,1,Twins Split,--,R,R,--,--,--,--,--,4
125,D,3,6,M,17,Run,Rush,0,Twins Split,--,R,L,--,--,--,--,--,4
126,D,4,6,L,17,Pass,Incomplete,0,Twins Split,--,L,L,--,--,--,--,--,4
127,O,1,10,R,-17,Run,Rush,-4,Twins Split,--,R,--,--,--,--,--,--,4
128,O,2,14,M,-13,Run,Rush,-2,--,--,--,--,--,--,--,--,--,4
129,O,3,14,M,-11,Run,Rush,0,Twins Split,--,R,--,--,--,--,--,--,4
1,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
2,O,1,10,R,-40,Run,Rush,16,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,1
3,O,1,10,M,44,Pass,Incomplete,0,TE Trips Split,FAKE 4 TUNNEL 3 GO,R,R,--,--,--,--,--,1
4,O,2,10,M,44,Run,Rush,26,PRO,2 OREGON,R,L,--,--,--,--,--,1
5,O,1,10,L,18,Pass,Incomplete,0,Ace Twins,X FLAME MESH RETURN,R,R,--,--,--,--,--,1
6,O,2,10,L,18,Run,Rush,3,Trips Pinch,2 DUCK,R,R,--,--,--,--,--,1
7,O,3,7,R,15,Pass,Incomplete,0,Empty Tight,FIRE Y RAZOR LEFT,L,L,--,--,--,--,--,1
